Target,Response,Informant
glass of water,glass of water,NY42A
glass of water,glass of water,NY42B
glass of water,glass of water,NY43A
glass of water,glass of water,NY43B
glass of water,glass of water,NY43C!
glass of water,glass of water,NY44A
glass of water,glass of water,NY44B
glass of water,dish water,NY45A
glass of water,tumblers,NY45A
glass of water,a glass,NY45A
glass of water,,NY45B
glass of water,water,NY45C
glass of water,glasses,NY45C
glass of water,tumbler,NY45C
glass of water,tumblers,NY45D!
glass of water,glass of water,NY45D!
glass of water,water,NY46A
glass of water,tumblers,NY46A
glass of water,glasses,NY46A
glass of water,cup of water,NY46B
glass of water,cup of water,NY46B
glass of water,glass,NY46B
glass of water,drink of water,NY46C
glass of water,glass,NY46C
glass of water,drinking glass,NY46C
glass of water,glass,NY46C
glass of water,empty glass,NY46C
glass of water,tumblers,NY47A
glass of water,goblet,NY47A
glass of water,glass of water,NY47A
glass of water,water pail,NY47A
glass of water,stem,NY47A
glass of water,glass of water,NY47B
glass of water,glass tumblers,NY48A
glass of water,water,NY48A
glass of water,tumbler,NY48A
glass of water,glasses,NY48A
glass of water,water on,NY48A
glass of water,water in it,NY48B
glass of water,water,NY48B
glass of water,glass,NY48C
glass of water,goblet,NY48C
glass of water,tumbler,NY48C
glass of water,footed,NY48D
glass of water,goblets,NY48D
glass of water,glasses,NY48D
glass of water,,NY49A
glass of water,glass of water,NY49B
glass of water,glass of water,NY49C
glass of water,glass of milk,NY49D
glass of water,glass of water,NY49D
glass of water,goblets,NY50A
glass of water,water,NY50A
glass of water,water,NY50A
glass of water,tumblers,NY50A
glass of water,water,NY50A
glass of water,put over the water,NY50A
glass of water,tumblers,NY50B
glass of water,rain water barrell,NY50B
glass of water,a glass of water,NY51A
glass of water,goblet,NY51A
glass of water,tumblers,NY51A
glass of water,glass of water,NY51A
glass of water,tumblers,NY51B
glass of water,water,NY51B
glass of water,glass tumblers,NY51B
glass of water,tumblers,NY51C
glass of water,water glass,NY51C
glass of water,a drink of water,NY51C
glass of water,,NY51D
